image	occupancy	floors	year	label	prediction	probability
StreetViewx-80.270568x25.713563.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1953	RES1	RES1	0.6989354491233826
StreetViewx-80.265742x25.713744.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1987	RES1	RES1	1.0
StreetViewx-80.270399x25.714013.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1976	RES1	RES1	0.999080777168274
StreetViewx-80.266094x25.714124.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	2	1951	RES1	RES1	0.9999994039535522
StreetViewx-80.272314x25.714955.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1953	RES1	COM	0.9997180104255676
StreetViewx-80.264102x25.716154.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	2017	RES1	RES1	1.0
StreetViewx-80.269063x25.716514.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	2	1987	RES1	RES1	0.9999598264694214
StreetViewx-80.267870x25.716874.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	2	1951	RES1	RES1	0.999785840511322
StreetViewx-80.264865x25.717444.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	2	2006	RES1	RES1	0.9825063943862916
StreetViewx-80.266226x25.717808.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	2	2017	RES1	RES1	0.9999881982803344
StreetViewx-80.265952x25.719275.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1953	RES1	RES1	0.9999998807907104
StreetViewx-80.282064x25.719392.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1967	RES1	RES1	0.999991536140442
StreetViewx-80.267931x25.719429.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	2	2015	RES1	RES1	0.986325204372406
StreetViewx-80.263460x25.720419.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	2008	RES1	RES3	0.9516966342926024
StreetViewx-80.261686x25.720553.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	RES1	COM	0.6300621628761292
StreetViewx-80.283299x25.720842.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1959	RES1	RES1	0.9984087347984314
StreetViewx-80.263265x25.720920.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	2	1970	RES1	RES3	0.7342877984046936
StreetViewx-80.282682x25.721137.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	RES1	RES1	0.9999603033065796
StreetViewx-80.262055x25.721672.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1985	RES1	RES1	0.999980330467224
StreetViewx-80.265526x25.722076.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1955	RES1	RES1	0.9999986886978148
StreetViewx-80.270275x25.722635.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1951	RES1	RES1	0.8917429447174072
StreetViewx-80.273190x25.723102.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1971	RES1	COM	0.575088381767273
StreetViewx-80.285800x25.723297.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	RES1	COM	0.9756639003753662
StreetViewx-80.264375x25.723502.png	MULTIFAMILY 2-9 UNITS : 2 LIVING UNITS	2	1971	RES3	RES1	0.9934872388839722
StreetViewx-80.268740x25.724633.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	RES1	RES1	0.9514213800430298
StreetViewx-80.284369x25.724802.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1969	RES1	RES1	1.0
StreetViewx-80.279050x25.725180.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1982	RES1	RES1	0.9345665574073792
StreetViewx-80.266549x25.725231.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1953	RES1	RES1	1.0
StreetViewx-80.273573x25.725803.png	RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL	0	0	RES3	COM	0.9997374415397644
StreetViewx-80.264838x25.726826.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1960	RES1	RES1	0.9980570673942566
StreetViewx-80.285335x25.727465.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1972	RES1	RES1	0.9999853372573853
StreetViewx-80.256756x25.728012.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	RES1	RES1	1.0
StreetViewx-80.265603x25.728167.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1949	RES1	RES1	1.0
StreetViewx-80.285572x25.728189.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1950	RES1	RES1	0.9962820410728456
StreetViewx-80.258274x25.728262.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	RES1	RES1	0.9921223521232604
StreetViewx-80.262929x25.728285.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1968	RES1	RES1	0.9999992847442628
StreetViewx-80.285752x25.728896.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1956	RES1	RES3	0.658906102180481
StreetViewx-80.257385x25.728910.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	RES1	RES1	1.0
StreetViewx-80.285318x25.729620.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1975	RES1	RES1	0.9421801567077636
StreetViewx-80.273809x25.729820.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	2	1968	RES1	RES3	0.999716341495514
StreetViewx-80.271230x25.730000.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	2	1971	RES1	RES1	1.0
StreetViewx-80.270277x25.730652.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	2010	RES1	RES1	0.9491126537322998
StreetViewx-80.272463x25.730877.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1956	RES1	RES1	1.0
StreetViewx-80.285436x25.731446.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	2	1995	RES1	RES3	0.5932690501213074
StreetViewx-80.273821x25.732014.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	2016	RES1	RES1	0.9999058246612548
StreetViewx-80.267889x25.732122.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	2	1926	RES1	RES3	0.999919295310974
StreetViewx-80.265499x25.732245.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1984	RES1	RES1	0.9581770300865172
StreetViewx-80.269029x25.732583.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	2	1925	RES1	RES1	0.6128936409950256
StreetViewx-80.264526x25.732640.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1991	RES1	COM	0.5133309960365295
StreetViewx-80.285583x25.732690.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1988	RES1	RES1	0.9933660626411438
StreetViewx-80.270659x25.733013.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1955	RES1	COM	0.9491737484931946
StreetViewx-80.269941x25.734173.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1960	RES1	RES1	0.9999840259552002
StreetViewx-80.267684x25.734268.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1962	RES1	COM	0.7777438163757324
StreetViewx-80.268955x25.734800.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	RES1	RES3	0.7095780968666077
StreetViewx-80.279735x25.734802.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1970	RES1	RES1	0.9999511241912842
StreetViewx-80.284819x25.735116.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1997	RES1	RES1	0.9999995231628418
StreetViewx-80.284249x25.735182.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1948	RES1	RES1	0.9998538494110109
StreetViewx-80.267202x25.735821.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1984	RES1	RES3	0.9499244689941406
StreetViewx-80.259945x25.735856.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1951	RES1	COM	0.6131618022918701
StreetViewx-80.259694x25.736128.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	RES1	RES1	0.9989816546440125
StreetViewx-80.259527x25.736136.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1951	RES1	RES1	0.9999855756759644
StreetViewx-80.260569x25.736515.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1977	RES1	RES1	0.999937891960144
StreetViewx-80.260359x25.736796.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1947	RES1	RES1	0.9996449947357178
StreetViewx-80.259528x25.737235.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	2018	RES1	RES1	1.0
StreetViewx-80.265475x25.737432.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1978	RES1	RES3	0.5951052308082581
StreetViewx-80.262664x25.737871.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	2	1967	RES1	COM	0.8385347723960876
StreetViewx-80.262555x25.738374.png	MULTIFAMILY 2-9 UNITS : 2 LIVING UNITS	1	0	RES3	RES3	0.994221329689026
StreetViewx-80.268804x25.738433.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1992	RES1	RES1	1.0
StreetViewx-80.260915x25.738541.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1973	RES1	RES3	0.9839890599250792
StreetViewx-80.261579x25.738789.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1925	RES1	RES1	0.9999997615814208
StreetViewx-80.260022x25.738874.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1978	RES1	RES1	0.9994558691978456
StreetViewx-80.268223x25.738874.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1990	RES1	RES3	0.8450244665145874
StreetViewx-80.272710x25.739076.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	2	1926	RES1	RES3	0.755541205406189
StreetViewx-80.264938x25.739123.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	2006	RES1	RES3	0.6736410856246948
StreetViewx-80.257228x25.739338.png	MULTIFAMILY 2-9 UNITS : 2 LIVING UNITS	1	1926	RES3	RES1	0.724009096622467
StreetViewx-80.260089x25.739378.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	RES1	RES1	0.9997487664222716
StreetViewx-80.264139x25.739631.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1972	RES1	RES3	0.8962162137031555
StreetViewx-80.263407x25.739645.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1996	RES1	RES1	0.88670414686203
StreetViewx-80.269774x25.739690.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	2	2006	RES1	RES3	0.9999997615814208
StreetViewx-80.285642x25.739952.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1991	RES1	RES1	0.9999991655349731
StreetViewx-80.258739x25.740226.png	RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL	0	0	RES3	RES3	0.9969784021377563
StreetViewx-80.259821x25.740263.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	RES1	RES1	0.9999403953552246
StreetViewx-80.263565x25.740343.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1959	RES1	RES3	0.9956499934196472
StreetViewx-80.285061x25.740450.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	RES1	RES1	1.0
StreetViewx-80.263486x25.740648.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	2	1966	RES1	RES1	0.9999494552612304
StreetViewx-80.273786x25.741955.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1980	RES1	RES1	0.999969244003296
StreetViewx-80.271150x25.742380.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	2	2002	RES1	RES1	0.9985620379447936
StreetViewx-80.265523x25.742470.png	MULTIFAMILY 2-9 UNITS : 2 LIVING UNITS	1	1970	RES3	RES3	0.8557747006416321
StreetViewx-80.255872x25.742542.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1946	RES1	RES1	0.9999990463256836
StreetViewx-80.258043x25.742849.png	OFFICE BUILDING - MULTISTORY : OFFICE BUILDING	5	1971	COM	COM	0.9997825026512146
StreetViewx-80.273932x25.743166.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1958	RES1	RES1	0.9999997615814208
StreetViewx-80.264026x25.743247.png	MULTIFAMILY 2-9 UNITS : MULTIFAMILY 3 OR MORE UNITS	2	0	RES3	COM	0.6588725447654724
StreetViewx-80.284950x25.743700.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	2	1972	RES1	RES1	0.9996209144592284
StreetViewx-80.261450x25.744166.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1949	RES1	RES1	0.9954789876937866
StreetViewx-80.269447x25.744464.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1971	RES1	RES1	0.7547211647033691
StreetViewx-80.275489x25.744609.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	2	1994	RES1	RES1	0.999768078327179
StreetViewx-80.273721x25.744868.png	RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL	0	0	RES3	RES3	0.8079513907432556
StreetViewx-80.276587x25.744891.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1937	RES1	RES3	0.9999005794525146
StreetViewx-80.267418x25.744993.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1970	RES1	RES1	0.9998958110809326
StreetViewx-80.255010x25.745200.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1970	RES1	RES1	0.9655573964118958
StreetViewx-80.272143x25.745470.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1950	RES1	RES1	0.4748230278491974
StreetViewx-80.285021x25.745473.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1957	RES1	RES3	0.9475575089454652
StreetViewx-80.269339x25.745689.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	2	2007	RES1	RES3	0.9999688863754272
StreetViewx-80.263182x25.745938.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1993	RES1	RES1	0.9999576807022096
StreetViewx-80.263848x25.746324.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1984	RES1	RES1	1.0
StreetViewx-80.272072x25.746475.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1990	RES1	RES3	0.9411581754684448
StreetViewx-80.272275x25.746519.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1928	RES1	RES3	0.4283615350723266
StreetViewx-80.278327x25.746542.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1937	RES1	RES1	0.9895590543746948
StreetViewx-80.267813x25.746570.png	MULTIFAMILY 2-9 UNITS : MULTIFAMILY 3 OR MORE UNITS	2	1953	RES3	RES3	0.9318573474884032
StreetViewx-80.255672x25.747066.png	RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL	0	0	RES3	RES3	0.9845750331878662
StreetViewx-80.257573x25.747382.png	PROFESSIONAL SERVICE BLDG : OFFICE BUILDING	1	1982	COM	RES3	0.980046272277832
StreetViewx-80.278400x25.747385.png	MUNICIPAL : MUNICIPAL	1	1956	COM	COM	0.9999269247055054
StreetViewx-80.282082x25.747520.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	RES1	RES1	0.9914453029632568
StreetViewx-80.265852x25.747909.png	OFFICE BUILDING - MULTISTORY : OFFICE BUILDING	15	1986	COM	RES3	0.8839727640151978
StreetViewx-80.280958x25.748247.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	2	1928	RES1	COM	0.9855051636695862
StreetViewx-80.280029x25.748380.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1959	RES1	RES1	0.5262266993522644
StreetViewx-80.271663x25.748531.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	2	2014	RES1	RES1	1.0
StreetViewx-80.272094x25.749678.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1945	RES1	RES3	0.9999980926513672
StreetViewx-80.267642x25.749997.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	2	0	RES1	RES3	0.9314706921577454
StreetViewx-80.283341x25.750040.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	2	1997	RES1	RES3	0.9771023988723756
StreetViewx-80.282721x25.750194.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	2	0	RES1	COM	0.5413786172866821
StreetViewx-80.276709x25.750235.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1996	RES1	RES1	0.9976358413696288
StreetViewx-80.273311x25.750251.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	2	0	RES1	RES1	0.9999988079071044
StreetViewx-80.278226x25.750355.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	RES1	RES1	1.0
StreetViewx-80.263496x25.750648.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1968	RES1	RES1	0.9999741315841676
StreetViewx-80.282830x25.750835.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	2	1982	RES1	RES3	0.9912694692611694
StreetViewx-80.275923x25.751038.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	RES1	RES1	0.9995738863945008
StreetViewx-80.265889x25.751112.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1974	RES1	RES3	0.4468625783920288
StreetViewx-80.270767x25.751563.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	2	1929	RES1	RES3	0.9671574234962464
StreetViewx-80.271303x25.751780.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	2	1923	RES1	RES1	0.5995000004768372
StreetViewx-80.270794x25.752120.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1970	RES1	RES1	0.9911325573921204
StreetViewx-80.270980x25.752236.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	RES1	RES3	0.9742233753204346
StreetViewx-80.264710x25.752256.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1939	RES1	RES1	0.4925587773323059
StreetViewx-80.268840x25.752717.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1972	RES1	RES1	0.9784890413284302
StreetViewx-80.284986x25.752721.png	MUNICIPAL : MUNICIPAL	1	1924	COM	RES3	0.8768318891525269
StreetViewx-80.267747x25.752868.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1968	RES1	RES1	0.9999427795410156
StreetViewx-80.280214x25.753184.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	2	1976	RES1	RES1	0.6566662788391113
StreetViewx-80.268517x25.753225.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	2	1979	RES1	RES3	1.0
StreetViewx-80.279615x25.753252.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	2	1973	RES1	RES3	0.9998111128807068
StreetViewx-80.287199x25.753434.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1973	RES1	RES1	0.9999992847442628
StreetViewx-80.280135x25.753478.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1940	RES1	RES1	0.7547490000724792
StreetViewx-80.284347x25.753685.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	2	1930	RES1	COM	0.7158636450767517
StreetViewx-80.266130x25.753707.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	2	1927	RES1	RES1	0.9999799728393556
StreetViewx-80.263077x25.753800.png	MULTIFAMILY 2-9 UNITS : 2 LIVING UNITS	1	1977	RES3	RES3	0.6066254377365112
StreetViewx-80.264790x25.754176.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1965	RES1	RES3	0.9711843729019164
StreetViewx-80.267378x25.754184.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1972	RES1	RES3	0.7147400379180908
StreetViewx-80.256334x25.754210.png	MULTIFAMILY 10 UNITS PLUS : MULTIFAMILY 3 OR MORE UNITS	2	1956	RES3	RES3	0.9969022274017334
StreetViewx-80.265291x25.754285.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	RES1	COM	0.91698557138443
StreetViewx-80.264235x25.754334.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1999	RES1	RES3	0.9943217039108276
StreetViewx-80.265402x25.754482.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	RES1	RES3	0.9203061461448668
StreetViewx-80.274403x25.754529.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1975	RES1	RES1	0.6780439019203186
StreetViewx-80.260072x25.754572.png	RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL	0	0	RES3	RES3	1.0
StreetViewx-80.274393x25.754808.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	2	1970	RES1	RES1	0.999772012233734
StreetViewx-80.277970x25.754897.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	2	1941	RES1	RES3	0.988497257232666
StreetViewx-80.256482x25.755065.png	MULTIFAMILY 2-9 UNITS : MULTIFAMILY 3 OR MORE UNITS	2	0	RES3	RES3	1.0
StreetViewx-80.270312x25.755115.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1940	RES1	RES1	0.782435417175293
StreetViewx-80.270924x25.755164.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1990	RES1	RES3	0.9949422478675842
StreetViewx-80.282628x25.755174.png	RESIDENTIAL - SINGLE FAMILY : ADDITIONAL LIVING QUARTERS	2	2006	RES1	RES1	0.9989866614341736
StreetViewx-80.284329x25.755183.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	2	2002	RES1	RES3	0.9915568828582764
StreetViewx-80.280024x25.755314.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1991	RES1	RES3	0.94052916765213
StreetViewx-80.284275x25.755340.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	2	2002	RES1	RES1	0.999995231628418
StreetViewx-80.259136x25.755404.png	FINANCIAL INSTITUTION : OFFICE BUILDING	2	1947	COM	COM	0.9999394416809082
StreetViewx-80.272907x25.755511.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	2	1995	RES1	RES1	0.999911904335022
StreetViewx-80.270616x25.755644.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1980	RES1	RES3	0.6918472051620483
StreetViewx-80.268453x25.755697.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1992	RES1	RES1	0.9994542002677916
StreetViewx-80.255686x25.755720.png	MULTIFAMILY 10 UNITS PLUS : MULTIFAMILY 3 OR MORE UNITS	2	0	RES3	COM	0.7449394464492798
StreetViewx-80.266569x25.755730.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1972	RES1	RES1	0.9984947443008424
StreetViewx-80.272949x25.756024.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1999	RES1	RES1	0.9997329115867616
StreetViewx-80.283433x25.756182.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1990	RES1	RES1	0.9999998807907104
StreetViewx-80.280634x25.756487.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	RES1	RES1	0.9656168222427368
StreetViewx-80.271316x25.756493.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1996	RES1	COM	0.6891060471534729
StreetViewx-80.264269x25.756594.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1996	RES1	RES1	0.9999854564666748
StreetViewx-80.284258x25.756958.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1970	RES1	RES1	1.0
StreetViewx-80.287009x25.757148.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1964	RES1	RES1	0.9999240636825562
StreetViewx-80.259891x25.757177.png	MULTIFAMILY 2-9 UNITS : MULTIFAMILY 3 OR MORE UNITS	1	0	RES3	RES3	0.9999936819076538
StreetViewx-80.280974x25.757196.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1925	RES1	RES1	0.9968223571777344
StreetViewx-80.278133x25.757205.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	2000	RES1	RES1	0.9999996423721312
StreetViewx-80.287356x25.757467.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1973	RES1	RES1	0.9998329877853394
StreetViewx-80.283026x25.757488.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	2005	RES1	RES1	0.994295060634613
StreetViewx-80.278871x25.757551.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1991	RES1	RES1	0.8704653978347778
StreetViewx-80.275670x25.757591.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1954	RES1	RES3	0.998816967010498
StreetViewx-80.281774x25.758073.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1945	RES1	COM	0.9918911457061768
StreetViewx-80.287340x25.758278.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1968	RES1	RES1	0.4158755242824554
StreetViewx-80.278657x25.758821.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1925	RES1	RES1	0.99904865026474
StreetViewx-80.285169x25.759057.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	2	1965	RES1	RES3	0.9896822571754456
StreetViewx-80.276648x25.759270.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1959	RES1	COM	0.9716925024986268
StreetViewx-80.281481x25.759418.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	0	RES1	RES3	0.8292699456214905
StreetViewx-80.280950x25.759476.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1937	RES1	RES1	0.8427892327308655
StreetViewx-80.283935x25.759706.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1956	RES1	RES3	0.9961712956428528
StreetViewx-80.282345x25.759710.png	MULTIFAMILY 2-9 UNITS : 2 LIVING UNITS	1	1975	RES3	RES1	0.999998927116394
StreetViewx-80.280012x25.759854.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1926	RES1	RES1	0.9999998807907104
StreetViewx-80.281774x25.760056.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1970	RES1	COM	0.6031163930892944
StreetViewx-80.279845x25.760164.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1973	RES1	RES1	1.0
StreetViewx-80.271531x25.760454.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	2	1973	RES1	RES3	0.9329490661621094
StreetViewx-80.260885x25.760663.png	MULTIFAMILY 2-9 UNITS : MULTIFAMILY 3 OR MORE UNITS	2	1938	RES3	RES3	0.9999287128448486
StreetViewx-80.281891x25.760694.png	MULTIFAMILY 2-9 UNITS : 2 LIVING UNITS	2	1980	RES3	RES1	0.9999891519546508
StreetViewx-80.260387x25.760723.png	RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL	0	0	RES3	RES3	0.9999998807907104
StreetViewx-80.283357x25.760752.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1975	RES1	RES1	0.9999508857727052
StreetViewx-80.273495x25.761072.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1946	RES1	RES1	0.9999938011169434
StreetViewx-80.282454x25.761508.png	RESIDENTIAL - SINGLE FAMILY : 1 UNIT	1	1992	RES1	RES1	0.9966249465942384
